,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,PERIODE_FACTURATION,DAILY_CONSUM,NB_INVOICES_SITE
36308,0379KO,2019-01-05,2019-05-31,1570,"218,29",146,10.753424657534246,35
36309,0379KO,2019-01-06,2019-06-30,1677,"232,58",175,9.582857142857144,35
36310,0379KO,2019-01-07,2019-07-31,1740,"241,00",205,8.487804878048781,35
36311,0379KO,2019-01-08,2019-08-31,1736,"240,47",235,7.3872340425531915,35
36312,0379KO,2019-01-09,2019-09-30,1672,"231,91",264,6.333333333333333,35
36313,0379KO,2019-01-10,2019-10-31,1725,"239,00",294,5.86734693877551,35
36314,0379KO,2019-01-11,2019-11-30,1641,"227,77",323,5.080495356037152,35
36315,0379KO,2019-01-12,2019-12-31,1691,"234,45",353,4.790368271954674,35
36316,0379KO,2020-01-01,2020-01-31,1720,"237,39",30,57.333333333333336,35
36317,0379KO,2020-01-02,2020-02-29,1628,"225,20",58,28.06896551724138,35
36318,0379KO,2020-01-03,2020-03-31,1699,"234,60",88,19.306818181818183,35
36319,0379KO,2020-01-04,2020-04-30,1698,"234,47",117,14.512820512820513,35
36320,0379KO,2020-01-05,2020-05-31,1748,"241,09",147,11.891156462585034,35
36321,0379KO,2020-01-06,2020-06-30,1698,"234,47",176,9.647727272727273,35
36322,0379KO,2020-01-07,2020-07-31,1784,"245,86",206,8.660194174757281,35
36323,0379KO,2020-01-08,2020-08-31,1812,"249,57",236,7.677966101694915,35
36324,0379KO,2020-01-09,2020-09-30,1738,"239,77",265,6.558490566037736,35
36325,0379KO,2020-01-10,2020-10-31,1794,"247,19",295,6.081355932203389,35
36326,0379KO,2020-01-11,2020-11-30,1720,"227,86",324,5.308641975308642,35
36327,2078BR,2018-01-01,2018-12-31,1743,"248,27",364,4.788461538461538,2
36328,2078BR,2019-01-01,2019-12-31,1799,"250,38",364,4.9423076923076925,2
36329,1095BR,2018-01-01,2018-01-31,2790,"307,60",30,93.0,35
36330,1095BR,2018-01-02,2018-02-28,2621,"289,18",57,45.98245614035088,35
36331,1095BR,2018-01-03,2018-03-31,2917,"320,36",87,33.52873563218391,35
36332,1095BR,2018-01-04,2018-04-30,2858,"313,78",116,24.637931034482758,35
36333,1095BR,2018-01-05,2018-05-31,2986,"327,23",146,20.45205479452055,35
36334,1095BR,2018-01-06,2018-06-30,2918,"319,78",175,16.674285714285713,35
36335,1095BR,2018-01-07,2018-07-31,3148,"342,52",205,15.35609756097561,35
36336,1095BR,2018-01-08,2018-08-31,3693,"396,40",235,15.714893617021277,35
36337,1095BR,2018-01-09,2018-09-30,3499,"380,11",264,13.253787878787879,35
36338,1095BR,2018-01-10,2018-10-31,3754,"406,50",294,12.768707482993197,35
36339,1095BR,2018-01-11,2018-11-30,3512,"382,28",323,10.873065015479876,35
36340,1095BR,2018-01-12,2018-12-31,3647,"396,84",353,10.331444759206798,35
36341,1095BR,2019-01-01,2019-01-31,3704,"393,02",30,123.46666666666667,35
36342,1095BR,2019-01-02,2019-02-28,3390,"359,94",57,59.473684210526315,35
36343,1095BR,2019-01-03,2019-03-31,3764,"398,17",87,43.264367816091955,35
36344,1095BR,2019-01-04,2019-04-30,3661,"386,88",116,31.560344827586206,35
36345,1095BR,2019-01-05,2019-05-31,3815,"402,73",146,26.13013698630137,35
36346,1095BR,2019-01-06,2019-06-30,3964,"415,05",175,22.65142857142857,35
36347,1095BR,2019-01-07,2019-07-31,4037,"422,36",205,19.692682926829267,35
36348,1095BR,2019-01-08,2019-08-31,4168,"435,18",235,17.73617021276596,35
36349,1095BR,2019-01-09,2019-09-30,3884,"407,39",264,14.712121212121213,35
36350,1095BR,2019-01-10,2019-10-31,3931,"413,42",294,13.370748299319727,35
36351,1095BR,2019-01-11,2019-11-30,3576,"377,91",323,11.071207430340557,35
36352,1095BR,2019-01-12,2019-12-31,3342,"354,45",353,9.46742209631728,35
36353,1095BR,2020-01-01,2020-01-31,3366,"426,19",30,112.2,35
36354,1095BR,2020-01-02,2020-02-29,3226,"408,14",58,55.62068965517241,35
36355,1095BR,2020-01-03,2020-03-31,3393,"426,42",88,38.55681818181818,35
36356,1095BR,2020-01-04,2020-04-30,3366,"421,79",117,28.76923076923077,35
36357,1095BR,2020-01-05,2020-05-31,3594,"449,27",147,24.448979591836736,35
36358,1095BR,2020-01-06,2020-06-30,3770,"469,30",176,21.420454545454547,35
36359,1095BR,2020-01-07,2020-07-31,3734,"465,80",206,18.12621359223301,35
36360,1095BR,2020-01-08,2020-08-31,3955,"492,57",236,16.758474576271187,35
36361,1095BR,2020-01-09,2020-09-30,3743,"467,62",265,14.124528301886793,35
36362,1095BR,2020-01-10,2020-10-31,3772,"472,69",295,12.786440677966102,35
36363,1095BR,2020-01-11,2020-11-30,3613,"453,87",324,11.151234567901234,35
36364,1150BR,2018-01-01,2018-10-17,21740,"2 521,65",289,75.22491349480968,4
36365,1150BR,2018-10-18,2018-12-31,5333,"625,26",74,72.06756756756756,4
36366,1150BR,2019-01-01,2019-12-31,28001,"3 186,27",364,76.92582417582418,4
36367,1150BR,2020-01-01,2020-10-25,25750,"3 408,79",298,86.40939597315436,4
36368,0435KO,2018-01-01,2018-12-31,27590,"3 642,98",364,75.7967032967033,2
36369,0435KO,2019-01-01,2019-12-31,27419,"3 461,37",364,75.32692307692308,2
36370,1173BR,2018-01-01,2018-10-17,22631,"2 614,66",289,78.30795847750865,4
36371,1173BR,2018-10-18,2018-12-31,4887,"578,39",74,66.04054054054055,4
36372,1173BR,2019-01-01,2019-12-31,34448,"3 846,88",364,94.63736263736264,4
36373,1173BR,2020-01-01,2020-10-27,25181,"3 340,90",300,83.93666666666667,4
36374,0484BB,2018-01-01,2018-01-31,2164,"372,32",30,72.13333333333334,35
36375,0484BB,2018-01-02,2018-02-28,1970,"333,48",57,34.56140350877193,35
36376,0484BB,2018-01-03,2018-03-31,2172,"366,85",87,24.96551724137931,35
36377,0484BB,2018-01-04,2018-04-30,2108,"356,27",116,18.17241379310345,35
36378,0484BB,2018-01-05,2018-05-31,2198,"371,14",146,15.054794520547945,35
36379,0484BB,2018-01-06,2018-06-30,2141,"361,73",175,12.234285714285715,35
36380,0484BB,2018-01-07,2018-07-31,2245,"379,06",205,10.951219512195122,35
36381,0484BB,2018-01-08,2018-08-31,2254,"380,55",235,9.591489361702127,35
36382,0484BB,2018-01-09,2018-09-30,2141,"363,50",264,8.109848484848484,35
36383,0484BB,2018-01-10,2018-10-31,2198,"373,03",294,7.476190476190476,35
36384,0484BB,2018-01-11,2018-11-30,2120,"360,07",323,6.563467492260062,35
36385,0484BB,2018-01-12,2018-12-31,2187,"371,20",353,6.195467422096317,35
36386,0484BB,2019-01-01,2019-01-31,2192,"389,21",30,73.06666666666666,35
36387,0484BB,2019-01-02,2019-02-28,1982,"352,96",57,34.771929824561404,35
36388,0484BB,2019-01-03,2019-03-31,2185,"388,00",87,25.114942528735632,35
36389,0484BB,2019-01-04,2019-04-30,2123,"377,30",116,18.301724137931036,35
36390,0484BB,2019-01-05,2019-05-31,2199,"390,42",146,15.061643835616438,35
36391,0484BB,2019-01-06,2019-06-30,2188,"388,52",175,12.502857142857144,35
36392,0484BB,2019-01-07,2019-07-31,2238,"397,15",205,10.917073170731708,35
36393,0484BB,2019-01-08,2019-08-31,2261,"401,12",235,9.62127659574468,35
36394,0484BB,2019-01-09,2019-09-30,2138,"379,89",264,8.098484848484848,35
36395,0484BB,2019-01-10,2019-10-31,2200,"390,59",294,7.482993197278912,35
36396,0484BB,2019-01-11,2019-11-30,2120,"376,78",323,6.563467492260062,35
36397,0484BB,2019-01-12,2019-12-31,2271,"402,85",353,6.43342776203966,35
36398,0484BB,2020-01-01,2020-01-31,2279,"405,46",30,75.96666666666667,35
36399,0484BB,2020-01-02,2020-02-29,2137,"380,95",58,36.8448275862069,35
36400,0484BB,2020-01-03,2020-03-31,2284,"406,32",88,25.954545454545453,35
36401,0484BB,2020-01-04,2020-04-30,2229,"396,83",117,19.05128205128205,35
36402,0484BB,2020-01-05,2020-05-31,2320,"412,54",147,15.782312925170068,35
36403,0484BB,2020-01-06,2020-06-30,2281,"405,81",176,12.960227272727273,35
36404,0484BB,2020-01-07,2020-07-31,2372,"421,52",206,11.514563106796116,35
36405,0484BB,2020-01-08,2020-08-31,2364,"420,13",236,10.016949152542374,35
36406,0484BB,2020-01-09,2020-09-30,2261,"402,35",265,8.532075471698112,35
36407,0484BB,2020-01-10,2020-10-31,2322,"412,97",295,7.871186440677966,35
36408,0484BB,2020-01-11,2020-11-30,2242,"399,07",324,6.919753086419753,35
36409,0486BB,2018-01-01,2018-01-31,2183,"285,63",30,72.76666666666667,35
36410,0486BB,2018-01-02,2018-02-28,1981,"260,19",57,34.75438596491228,35
36411,0486BB,2018-01-03,2018-03-31,2188,"286,42",87,25.149425287356323,35
36412,0486BB,2018-01-04,2018-04-30,2193,"287,97",116,18.905172413793103,35
36413,0486BB,2018-01-05,2018-05-31,2270,"297,95",146,15.547945205479452,35
36414,0486BB,2018-01-06,2018-06-30,2216,"291,12",175,12.662857142857144,35
36415,0486BB,2018-01-07,2018-07-31,2302,"302,31",205,11.229268292682926,35
36416,0486BB,2018-01-08,2018-08-31,2322,"305,15",235,9.880851063829788,35
36417,0486BB,2018-01-09,2018-09-30,2165,"286,30",264,8.200757575757576,35
36418,0486BB,2018-01-10,2018-10-31,2075,"274,23",294,7.057823129251701,35
36419,0486BB,2018-01-11,2018-11-30,2307,"302,88",323,7.142414860681114,35
36420,0486BB,2018-01-12,2018-12-31,2440,"319,36",353,6.912181303116148,35
36421,0486BB,2019-01-01,2019-01-31,2594,"322,78",30,86.46666666666667,35
36422,0486BB,2019-01-02,2019-02-28,2413,"301,59",57,42.333333333333336,35
36423,0486BB,2019-01-03,2019-03-31,2673,"333,06",87,30.724137931034484,35
36424,0486BB,2019-01-04,2019-04-30,2581,"321,74",116,22.25,35
36425,0486BB,2019-01-05,2019-05-31,2666,"331,86",146,18.26027397260274,35
36426,0486BB,2019-01-06,2019-06-30,2651,"330,94",175,15.148571428571428,35
36427,0486BB,2019-01-07,2019-07-31,2709,"337,63",205,13.214634146341464,35
36428,0486BB,2019-01-08,2019-08-31,2707,"337,62",235,11.519148936170213,35
36429,0486BB,2019-01-09,2019-09-30,2562,"319,58",264,9.704545454545455,35
36430,0486BB,2019-01-10,2019-10-31,2646,"329,49",294,9.0,35
36431,0486BB,2019-01-11,2019-11-30,2545,"317,37",323,7.879256965944273,35
36432,0486BB,2019-01-12,2019-12-31,2613,"325,35",353,7.402266288951841,35
36433,0486BB,2020-01-01,2020-01-31,2616,"374,67",30,87.2,35
36434,0486BB,2020-01-02,2020-02-29,2463,"353,61",58,42.46551724137931,35
36435,0486BB,2020-01-03,2020-03-31,2623,"377,79",88,29.806818181818183,35
36436,0486BB,2020-01-04,2020-04-30,2621,"378,01",117,22.4017094017094,35
36437,0486BB,2020-01-05,2020-05-31,2713,"390,73",147,18.45578231292517,35
36438,0486BB,2020-01-06,2020-06-30,2670,"384,71",176,15.170454545454545,35
36439,0486BB,2020-01-07,2020-07-31,2816,"404,21",206,13.669902912621358,35
36440,0486BB,2020-01-08,2020-08-31,2876,"411,65",236,12.186440677966102,35
36441,0486BB,2020-01-09,2020-09-30,2739,"392,26",265,10.335849056603774,35
36442,0486BB,2020-01-10,2020-10-31,2798,"400,12",295,9.484745762711864,35
36443,0486BB,2020-01-11,2020-11-30,2673,"370,82",324,8.25,35
36444,2116BB,2018-01-01,2018-01-31,1328,"174,14",30,44.266666666666666,35
36445,2116BB,2018-01-02,2018-02-28,1514,"196,60",57,26.56140350877193,35
36446,2116BB,2018-01-03,2018-03-31,1403,"182,69",87,16.126436781609197,35
36447,2116BB,2018-01-04,2018-04-30,1117,"147,92",116,9.629310344827585,35
36448,2116BB,2018-01-05,2018-05-31,1136,"150,54",146,7.780821917808219,35
36449,2116BB,2018-01-06,2018-06-30,1099,"146,04",175,6.28,35
36450,2116BB,2018-01-07,2018-07-31,1169,"155,41",205,5.702439024390244,35
36451,2116BB,2018-01-08,2018-08-31,1145,"152,19",235,4.872340425531915,35
36452,2116BB,2018-01-09,2018-09-30,1085,"145,24",264,4.109848484848484,35
36453,2116BB,2018-01-10,2018-10-31,1192,"158,47",294,4.054421768707483,35
36454,2116BB,2018-01-11,2018-11-30,1299,"171,92",323,4.021671826625387,35
36455,2116BB,2018-01-12,2018-12-31,1342,"177,29",353,3.801699716713881,35
36456,2116BB,2019-01-01,2019-01-31,1456,"183,40",30,48.53333333333333,35
36457,2116BB,2019-01-02,2019-02-28,1198,"152,75",57,21.017543859649123,35
36458,2116BB,2019-01-03,2019-03-31,1212,"153,73",87,13.931034482758621,35
36459,2116BB,2019-01-04,2019-04-30,1138,"145,17",116,9.810344827586206,35
36460,2116BB,2019-01-05,2019-05-31,1292,"163,88",146,8.849315068493151,35
36461,2116BB,2019-01-06,2019-06-30,1311,"166,64",175,7.491428571428571,35
36462,2116BB,2019-01-07,2019-07-31,1131,"145,66",205,5.517073170731707,35
36463,2116BB,2019-01-08,2019-08-31,1149,"147,28",235,4.889361702127659,35
36464,2116BB,2019-01-09,2019-09-30,1138,"146,32",264,4.3106060606060606,35
36465,2116BB,2019-01-10,2019-10-31,1119,"143,55",294,3.806122448979592,35
36466,2116BB,2019-01-11,2019-11-30,1074,"137,90",323,3.325077399380805,35
36467,2116BB,2019-01-12,2019-12-31,1305,"165,32",353,3.696883852691218,35
36468,2116BB,2020-01-01,2020-01-31,1313,"194,28",30,43.766666666666666,35
36469,2116BB,2020-01-02,2020-02-29,1249,"185,45",58,21.53448275862069,35
36470,2116BB,2020-01-03,2020-03-31,1313,"193,84",88,14.920454545454545,35
36471,2116BB,2020-01-04,2020-04-30,1083,"161,76",117,9.256410256410257,35
36472,2116BB,2020-01-05,2020-05-31,1095,"165,61",147,7.448979591836735,35
36473,2116BB,2020-01-06,2020-06-30,1011,"154,11",176,5.744318181818182,35
36474,2116BB,2020-01-07,2020-07-31,1052,"160,03",206,5.106796116504855,35
36475,2116BB,2020-01-08,2020-08-31,1069,"162,76",236,4.529661016949152,35
36476,2116BB,2020-01-09,2020-09-30,1035,"158,15",265,3.9056603773584904,35
36477,2116BB,2020-01-10,2020-10-31,1105,"167,62",295,3.7457627118644066,35
36478,2116BB,2020-01-11,2020-11-30,1145,"157,00",324,3.5339506172839505,35
36479,0492BB,2018-01-01,2018-12-31,9133,"1 469,33",364,25.09065934065934,2
36480,0492BB,2019-01-01,2019-12-31,9190,"1 483,30",364,25.247252747252748,2
36481,1181BR,2018-01-01,2018-01-31,2207,"245,13",30,73.56666666666666,35
36482,1181BR,2018-01-02,2018-02-28,2077,"230,96",57,36.43859649122807,35
36483,1181BR,2018-01-03,2018-03-31,2218,"246,22",87,25.49425287356322,35
36484,1181BR,2018-01-04,2018-04-30,2150,"238,87",116,18.53448275862069,35
36485,1181BR,2018-01-05,2018-05-31,2245,"248,99",146,15.376712328767123,35
36486,1181BR,2018-01-06,2018-06-30,2183,"242,31",175,12.474285714285715,35
36487,1181BR,2018-01-07,2018-07-31,2274,"252,12",205,11.092682926829267,35
36488,1181BR,2018-01-08,2018-08-31,2311,"255,96",235,9.83404255319149,35
36489,1181BR,2018-01-09,2018-09-30,2527,"280,42",264,9.571969696969697,35
36490,1181BR,2018-01-10,2018-10-31,2695,"298,30",294,9.166666666666666,35
36491,1181BR,2018-01-11,2018-11-30,2612,"289,33",323,8.086687306501547,35
36492,1181BR,2018-01-12,2018-12-31,2688,"297,40",353,7.614730878186969,35
36493,1181BR,2019-01-01,2019-01-31,2773,"299,01",30,92.43333333333334,35
36494,1181BR,2019-01-02,2019-02-28,2433,"263,63",57,42.68421052631579,35
36495,1181BR,2019-01-03,2019-03-31,2659,"287,37",87,30.563218390804597,35
36496,1181BR,2019-01-04,2019-04-30,2571,"278,16",116,22.163793103448278,35
36497,1181BR,2019-01-05,2019-05-31,2670,"288,50",146,18.28767123287671,35
36498,1181BR,2019-01-06,2019-06-30,2441,"264,17",175,13.948571428571428,35
36499,1181BR,2019-01-07,2019-07-31,2472,"267,45",205,12.058536585365854,35
36500,1181BR,2019-01-08,2019-08-31,2486,"268,85",235,10.578723404255319,35
36501,1181BR,2019-01-09,2019-09-30,2353,"255,06",264,8.912878787878787,35
36502,1181BR,2019-01-10,2019-10-31,2428,"262,94",294,8.258503401360544,35
36503,1181BR,2019-01-11,2019-11-30,2340,"253,65",323,7.244582043343653,35
36504,1181BR,2019-01-12,2019-12-31,2398,"259,74",353,6.793201133144476,35
36505,1181BR,2020-01-01,2020-01-31,2410,"310,33",30,80.33333333333333,35
36506,1181BR,2020-01-02,2020-02-29,2331,"300,28",58,40.189655172413794,35
36507,1181BR,2020-01-03,2020-03-31,2677,"341,46",88,30.420454545454547,35
36508,1181BR,2020-01-04,2020-04-30,2605,"332,40",117,22.264957264957264,35
36509,1181BR,2020-01-05,2020-05-31,2678,"341,50",147,18.217687074829932,35
36510,1181BR,2020-01-06,2020-06-30,2604,"332,26",176,14.795454545454545,35
36511,1181BR,2020-01-07,2020-07-31,2752,"350,51",206,13.359223300970873,35
36512,1181BR,2020-01-08,2020-08-31,2808,"357,38",236,11.898305084745763,35
36513,1181BR,2020-01-09,2020-09-30,2691,"342,89",265,10.154716981132076,35
36514,1181BR,2020-01-10,2020-10-31,2751,"350,40",295,9.32542372881356,35
36515,1181BR,2020-01-11,2020-11-30,2636,"336,17",324,8.135802469135802,35
36516,1182BR,2018-01-01,2018-01-31,2204,"250,79",30,73.46666666666667,35
36517,1182BR,2018-01-02,2018-02-28,1948,"223,05",57,34.175438596491226,35
36518,1182BR,2018-01-03,2018-03-31,2150,"245,12",87,24.71264367816092,35
36519,1182BR,2018-01-04,2018-04-30,2124,"241,65",116,18.310344827586206,35
36520,1182BR,2018-01-05,2018-05-31,2230,"252,53",146,15.273972602739725,35
36521,1182BR,2018-01-06,2018-06-30,2167,"245,49",175,12.382857142857143,35
36522,1182BR,2018-01-07,2018-07-31,2255,"254,98",205,11.0,35
36523,1182BR,2018-01-08,2018-08-31,2381,"265,11",235,10.13191489361702,35
36524,1182BR,2018-01-09,2018-09-30,2254,"253,83",264,8.537878787878787,35
36525,1182BR,2018-01-10,2018-10-31,2232,"253,79",294,7.591836734693878,35
36526,1182BR,2018-01-11,2018-11-30,2093,"240,00",323,6.479876160990712,35
36527,1182BR,2018-01-12,2018-12-31,2124,"244,02",353,6.01699716713881,35
36528,1182BR,2019-01-01,2019-01-31,2123,"238,28",30,70.76666666666667,35
36529,1182BR,2019-01-02,2019-02-28,1921,"216,57",57,33.70175438596491,35
36530,1182BR,2019-01-03,2019-03-31,2134,"239,27",87,24.528735632183906,35
36531,1182BR,2019-01-04,2019-04-30,2096,"234,42",116,18.06896551724138,35
36532,1182BR,2019-01-05,2019-05-31,2184,"243,45",146,14.95890410958904,35
36533,1182BR,2019-01-06,2019-06-30,2299,"251,23",175,13.137142857142857,35
36534,1182BR,2019-01-07,2019-07-31,2353,"257,13",205,11.478048780487805,35
36535,1182BR,2019-01-08,2019-08-31,2361,"257,76",235,10.046808510638298,35
36536,1182BR,2019-01-09,2019-09-30,2200,"242,90",264,8.333333333333334,35
36537,1182BR,2019-01-10,2019-10-31,2193,"243,98",294,7.459183673469388,35
36538,1182BR,2019-01-11,2019-11-30,2031,"228,73",323,6.287925696594427,35
36539,1182BR,2019-01-12,2019-12-31,2095,"235,60",353,5.934844192634561,35
36540,1182BR,2020-01-01,2020-01-31,2089,"277,75",30,69.63333333333334,35
36541,1182BR,2020-01-02,2020-02-29,1965,"261,78",58,33.87931034482759,35
36542,1182BR,2020-01-03,2020-03-31,2069,"269,75",88,23.511363636363637,35
36543,1182BR,2020-01-04,2020-04-30,1981,"251,79",117,16.931623931623932,35
36544,1182BR,2020-01-05,2020-05-31,2313,"291,40",147,15.73469387755102,35
36545,1182BR,2020-01-06,2020-06-30,2338,"294,44",176,13.284090909090908,35
36546,1182BR,2020-01-07,2020-07-31,2455,"308,68",206,11.91747572815534,35
36547,1182BR,2020-01-08,2020-08-31,2482,"311,96",236,10.516949152542374,35
36548,1182BR,2020-01-09,2020-09-30,2380,"299,55",265,8.981132075471699,35
36549,1182BR,2020-01-10,2020-10-31,2439,"306,73",295,8.267796610169492,35
36550,1182BR,2020-01-11,2020-11-30,2314,"291,52",324,7.1419753086419755,35
36551,1183BR,2018-01-01,2018-01-31,2285,"254,80",30,76.16666666666667,35
36552,1183BR,2018-01-02,2018-02-28,2067,"231,39",57,36.26315789473684,35
36553,1183BR,2018-01-03,2018-03-31,2299,"256,23",87,26.42528735632184,35
36554,1183BR,2018-01-04,2018-04-30,2271,"253,10",116,19.57758620689655,35
36555,1183BR,2018-01-05,2018-05-31,2386,"265,35",146,16.34246575342466,35
36556,1183BR,2018-01-06,2018-06-30,2336,"259,90",175,13.348571428571429,35
36557,1183BR,2018-01-07,2018-07-31,2427,"269,78",205,11.839024390243903,35
36558,1183BR,2018-01-08,2018-08-31,2473,"274,58",235,10.523404255319148,35
36559,1183BR,2018-01-09,2018-09-30,2300,"258,11",264,8.712121212121213,35
36560,1183BR,2018-01-10,2018-10-31,2345,"263,03",294,7.976190476190476,35
36561,1183BR,2018-01-11,2018-11-30,2391,"266,73",323,7.402476780185759,35
36562,1183BR,2018-01-12,2018-12-31,2763,"305,45",353,7.827195467422096,35
36563,1183BR,2019-01-01,2019-01-31,2783,"300,19",30,92.76666666666667,35
36564,1183BR,2019-01-02,2019-02-28,2509,"271,64",57,44.01754385964912,35
36565,1183BR,2019-01-03,2019-03-31,2787,"300,60",87,32.03448275862069,35
36566,1183BR,2019-01-04,2019-04-30,2528,"273,46",116,21.79310344827586,35
36567,1183BR,2019-01-05,2019-05-31,2512,"271,66",146,17.205479452054796,35
36568,1183BR,2019-01-06,2019-06-30,2531,"273,50",175,14.462857142857143,35
36569,1183BR,2019-01-07,2019-07-31,2613,"282,03",205,12.746341463414634,35
36570,1183BR,2019-01-08,2019-08-31,2619,"282,63",235,11.14468085106383,35
36571,1183BR,2019-01-09,2019-09-30,2463,"266,50",264,9.329545454545455,35
36572,1183BR,2019-01-10,2019-10-31,2538,"274,34",294,8.63265306122449,35
36573,1183BR,2019-01-11,2019-11-30,2432,"263,31",323,7.529411764705882,35
36574,1183BR,2019-01-12,2019-12-31,2502,"270,57",353,7.087818696883852,35
36575,1183BR,2020-01-01,2020-01-31,2513,"323,13",30,83.76666666666667,35
36576,1183BR,2020-01-02,2020-02-29,2407,"309,84",58,41.5,35
36577,1183BR,2020-01-03,2020-03-31,2564,"327,82",88,29.136363636363637,35
36578,1183BR,2020-01-04,2020-04-30,2559,"327,07",117,21.871794871794872,35
36579,1183BR,2020-01-05,2020-05-31,2648,"338,12",147,18.01360544217687,35
36580,1183BR,2020-01-06,2020-06-30,2590,"330,89",176,14.715909090909092,35
36581,1183BR,2020-01-07,2020-07-31,2765,"352,43",206,13.422330097087379,35
36582,1183BR,2020-01-08,2020-08-31,2806,"357,43",236,11.889830508474576,35
36583,1183BR,2020-01-09,2020-09-30,2668,"340,44",265,10.067924528301887,35
36584,1183BR,2020-01-10,2020-10-31,2730,"348,17",295,9.254237288135593,35
36585,1183BR,2020-01-11,2020-11-30,2621,"324,81",324,8.089506172839506,35
36586,1184BR,2018-01-01,2018-03-31,6620,"1 060,52",89,74.38202247191012,11
36587,1184BR,2018-01-04,2018-06-30,6687,"1 071,26",177,37.779661016949156,11
